0;0;1;0.022;0.100;-6.63;
0;1;1;0.010;0.100;-10.02;
0;2;1;0.007;0.100;-11.51;
0;3;1;0.008;0.100;-10.99;
0;4;1;0.009;0.100;-10.40;
1;0;1;0.008;0.100;-11.14;
0;5;3;0.010;0.033;-5.19;
1;1;1;0.008;0.100;-11.09;
1;2;1;0.008;0.100;-11.08;
1;3;1;0.009;0.100;-10.70;
0;6;3;0.009;0.033;-5.92;
1;4;1;0.007;0.100;-11.31;
0;7;3;0.009;0.033;-5.74;
1;5;3;0.009;0.033;-5.76;
1;6;3;0.010;0.033;-5.38;
0;8;3;0.010;0.033;-5.35;
2;0;1;0.010;0.100;-9.84;
2;1;1;0.009;0.100;-10.36;
1;7;3;0.009;0.033;-5.83;
0;9;3;0.009;0.033;-5.70;
2;2;1;0.009;0.100;-10.70;
2;3;1;0.008;0.100;-11.07;
2;4;1;0.010;0.100;-10.19;
1;8;3;0.009;0.033;-5.87;
2;5;3;0.009;0.033;-5.59;
1;9;3;0.009;0.033;-5.65;
2;6;3;0.011;0.033;-4.82;
3;0;1;0.009;0.100;-10.54;
3;1;1;0.008;0.100;-11.02;
3;2;1;0.009;0.100;-10.60;
2;7;3;0.009;0.033;-5.86;
3;3;1;0.007;0.100;-11.27;
3;4;1;0.011;0.100;-9.70;
2;8;3;0.009;0.033;-5.49;
3;5;3;0.009;0.033;-5.72;
2;9;3;0.009;0.033;-5.58;
3;6;3;0.009;0.033;-5.80;
4;0;1;0.011;0.100;-9.60;
4;1;1;0.007;0.100;-11.53;
3;7;3;0.010;0.033;-5.35;
4;2;1;0.008;0.100;-10.80;
4;3;1;0.010;0.100;-10.22;
4;4;1;0.008;0.100;-10.71;
3;8;3;0.011;0.033;-4.80;
4;5;3;0.011;0.033;-4.88;
3;9;3;0.010;0.033;-5.35;
5;0;1;0.009;0.100;-10.28;
4;6;3;0.011;0.033;-4.69;
5;1;1;0.009;0.100;-10.50;
5;2;1;0.009;0.100;-10.59;
5;3;1;0.010;0.100;-10.10;
4;7;3;0.008;0.033;-5.95;
5;4;1;0.010;0.100;-10.10;
4;8;3;0.010;0.033;-5.31;
5;5;3;0.009;0.033;-5.58;
4;9;3;0.010;0.033;-5.29;
5;6;3;0.011;0.033;-4.96;
6;0;1;0.010;0.100;-9.91;
6;1;1;0.009;0.100;-10.62;
6;2;1;0.008;0.100;-10.74;
5;7;3;0.008;0.033;-6.08;
6;3;1;0.007;0.100;-11.32;
6;4;1;0.008;0.100;-10.85;
5;8;3;0.008;0.033;-6.35;
6;5;3;0.009;0.033;-5.84;
5;9;3;0.009;0.033;-5.56;
6;6;3;0.009;0.033;-5.82;
7;0;1;0.010;0.100;-9.90;
7;1;1;0.010;0.100;-10.08;
6;7;3;0.010;0.033;-5.19;
7;2;1;0.009;0.100;-10.49;
7;3;1;0.007;0.100;-11.26;
7;4;1;0.008;0.100;-11.08;
6;8;3;0.008;0.033;-6.34;
7;5;3;0.008;0.033;-6.09;
6;9;3;0.009;0.033;-5.47;
7;6;3;0.013;0.033;-4.23;
8;0;1;0.010;0.100;-9.90;
8;1;1;0.010;0.100;-10.08;
8;2;1;0.010;0.100;-10.07;
7;7;3;0.010;0.033;-5.16;
8;3;1;0.010;0.100;-9.95;
8;4;1;0.009;0.100;-10.65;
7;8;3;0.009;0.033;-5.89;
